793,22.20,43.00,0.51,0.11
1320,22.20,43.00,0.56,0.11
1848,22.20,43.00,0.59,0.11
2374,22.20,43.00,0.54,0.04
3172,22.20,43.60,0.66,0.33
3699,22.20,43.60,0.73,0.11
4226,22.20,43.60,0.41,0.11
4752,22.20,43.60,0.44,0.11
5551,22.20,43.60,0.61,0.33
6077,22.20,43.60,0.73,0.04
6604,22.20,43.60,0.41,0.19
7131,22.20,43.60,0.46,0.04
7928,22.20,43.50,0.41,0.41
8458,22.20,43.50,0.56,0.04
8985,22.20,43.50,0.51,0.11
9534,22.20,43.50,0.56,0.04
10332,22.20,43.50,0.49,0.41
10859,22.20,43.50,0.49,0.11
11385,22.20,43.50,0.41,0.11
11913,22.20,43.50,0.39,0.11
12710,22.10,43.40,0.41,0.26
13237,22.10,43.40,0.41,0.04
13764,22.10,43.40,0.44,0.11
14290,22.10,43.40,0.41,0.11
15089,22.20,43.40,0.44,0.26
15616,22.20,43.40,0.41,0.11
16143,22.20,43.40,0.39,0.11
16669,22.20,43.40,0.39,0.04
17467,22.20,43.40,0.39,0.41
17994,22.20,43.40,0.39,0.11
18521,22.20,43.40,0.37,-0.04
19050,22.20,43.40,0.37,0.11
19849,22.20,43.40,0.41,0.33
20375,22.20,43.40,0.41,0.04
20902,22.20,43.40,0.39,0.04
21429,22.20,43.40,0.39,0.11
22226,22.10,43.30,0.39,0.26
22754,22.10,43.30,0.39,0.11
23280,22.10,43.30,0.41,0.11
23808,22.10,43.30,0.39,0.04
24605,22.10,43.20,0.44,0.33
25133,22.10,43.20,0.49,0.11
25659,22.10,43.20,0.49,0.19
26186,22.10,43.20,0.49,0.11
26984,22.20,43.30,0.41,0.33
27510,22.20,43.30,0.41,0.11
28060,22.20,43.30,0.41,0.11
28587,22.20,43.30,0.39,0.04
29387,22.20,43.30,0.39,0.33
29915,22.20,43.30,0.44,0.11
30441,22.20,43.30,0.49,0.11
30968,22.20,43.30,0.44,0.19
31766,22.10,43.20,0.44,0.33
32292,22.10,43.20,0.39,0.11
32820,22.10,43.20,0.41,0.04
33346,22.10,43.20,0.39,0.11
34145,22.20,43.20,0.39,0.26
34671,22.20,43.20,0.41,0.04
35197,22.20,43.20,0.37,0.11
35725,22.20,43.20,0.41,0.04
36523,22.20,43.20,0.41,0.33
37050,22.20,43.20,0.39,0.19
37576,22.20,43.20,0.39,0.19
38104,22.20,43.20,0.39,0.04
38901,22.20,43.20,0.41,0.41
39428,22.20,43.20,0.46,0.04
39957,22.20,43.20,0.49,0.04
40484,22.20,43.20,0.41,0.11
41282,22.10,43.10,0.39,0.33
41809,22.10,43.10,0.39,0.11
42336,22.10,43.10,0.39,0.04
42863,22.10,43.10,0.41,0.11
43661,22.20,43.10,0.41,0.41
44188,22.20,43.10,0.39,0.04
44715,22.20,43.10,0.41,0.11
45241,22.20,43.10,0.41,0.11
46088,22.20,43.10,0.41,0.26
46615,22.20,43.10,0.39,0.04
47141,22.20,43.10,0.39,0.11
47669,22.20,43.10,0.37,0.11
48466,22.20,43.10,0.39,0.26
48994,22.20,43.10,0.37,0.11
49520,22.20,43.10,0.37,0.04
50046,22.20,43.10,0.37,0.04
50843,22.20,43.10,0.39,0.33
51369,22.20,43.10,0.41,0.11
51897,22.20,43.10,0.37,0.11
52423,22.20,43.10,0.41,0.19
53221,22.20,43.10,0.39,0.33
53747,22.20,43.10,0.41,0.04
54274,22.20,43.10,0.39,0.11
54801,22.20,43.10,0.39,0.11
55599,22.20,43.00,0.39,0.26
