900,nan,nan,0.39,-0.04
1443,nan,nan,0.34,0.04
1969,nan,nan,0.34,-0.11
2493,nan,nan,0.32,-0.26
3290,22.30,44.40,0.32,0.19
3817,22.30,44.40,0.32,-0.11
4343,22.30,44.40,0.29,-0.19
4871,22.30,44.40,0.32,-0.11
5668,22.10,44.90,0.44,0.48
6196,22.10,44.90,0.44,0.04
6722,22.10,44.90,0.44,0.11
7249,22.10,44.90,0.44,0.19
8047,22.10,44.80,0.44,0.33
8573,22.10,44.80,0.41,0.19
9101,22.10,44.80,0.44,0.04
9627,22.10,44.80,0.44,0.04
10426,22.00,44.80,0.44,0.33
10952,22.00,44.80,0.44,0.11
11480,22.00,44.80,0.44,0.19
12009,22.00,44.80,0.44,0.11
12807,22.00,44.70,0.44,0.33
13334,22.00,44.70,0.44,0.19
13860,22.00,44.70,0.44,0.11
14397,22.00,44.70,0.44,0.04
15195,22.00,44.70,0.44,0.26
15722,22.00,44.70,0.44,0.04
16248,22.00,44.70,0.44,-0.04
16776,22.00,44.70,0.44,0.11
17573,22.00,44.70,0.44,0.26
18101,22.00,44.70,0.44,0.11
18628,22.00,44.70,0.41,-0.04
19154,22.00,44.70,0.44,0.04
19952,22.00,44.60,0.44,0.33
20478,22.00,44.60,0.44,0.11
21006,22.00,44.60,0.44,0.11
21532,22.00,44.60,0.41,0.19
22331,22.00,44.60,0.44,0.41
22860,22.00,44.60,0.44,-0.04
23388,22.00,44.60,0.41,-0.04
23914,22.00,44.60,0.41,0.04
24712,22.00,44.60,0.44,0.33
25238,22.00,44.60,0.44,0.11
25765,22.00,44.60,0.44,0.11
26292,22.00,44.60,0.41,0.04
27089,22.00,44.60,0.44,0.33
27616,22.00,44.60,0.41,0.04
28143,22.00,44.60,0.41,0.04
28669,22.00,44.60,0.41,0.04
29467,22.00,44.60,0.44,0.19
29993,22.00,44.60,0.44,0.11
30521,22.00,44.60,0.44,0.11
31047,22.00,44.60,0.44,-0.04
31845,22.00,44.50,0.44,0.26
32371,22.00,44.50,0.44,0.04
32923,22.00,44.50,0.41,-0.04
33451,22.00,44.50,0.41,-0.04
34249,22.10,44.60,0.44,0.26
34776,22.10,44.60,0.44,0.04
35303,22.10,44.60,0.44,0.19
35829,22.10,44.60,0.44,0.04
36627,22.00,44.40,0.44,0.41
37154,22.00,44.40,0.44,0.04
37681,22.00,44.40,0.44,0.04
38208,22.00,44.40,0.41,0.11
39006,22.00,44.40,0.44,0.26
39533,22.00,44.40,0.41,0.19
40059,22.00,44.40,0.41,0.04
40587,22.00,44.40,0.41,-0.04
41384,22.10,44.50,0.44,0.33
41912,22.10,44.50,0.44,0.11
42438,22.10,44.50,0.41,-0.04
42966,22.10,44.50,0.44,0.11
43766,22.00,44.20,0.44,0.33
44294,22.00,44.20,0.44,0.11
44820,22.00,44.20,0.44,-0.04
45347,22.00,44.20,0.41,0.04
46145,22.00,44.20,0.44,0.33
46672,22.00,44.20,0.44,0.11
47199,22.00,44.20,0.44,0.04
47726,22.00,44.20,0.44,0.04
48524,22.00,44.20,0.44,0.26
49051,22.00,44.20,0.44,0.04
49577,22.00,44.20,0.41,0.11
50105,22.00,44.20,0.44,0.04
50925,22.00,44.10,0.44,0.33
51452,22.00,44.10,0.44,0.04
51979,22.00,44.10,0.44,0.04
52506,22.00,44.10,0.41,0.11
53304,22.00,44.10,0.44,0.33
53833,22.00,44.10,0.41,0.04
54361,22.00,44.10,0.41,0.11
54887,22.00,44.10,0.44,0.04
55685,22.10,44.20,0.44,0.26
56212,22.10,44.20,0.44,0.04
56738,22.10,44.20,0.44,0.04
57266,22.10,44.20,0.44,0.04
58063,22.00,44.10,0.44,0.33
58591,22.00,44.10,0.44,0.04
59117,22.00,44.10,0.44,0.04
59644,22.00,44.10,0.44,0.11
60442,22.00,44.10,0.44,0.33
60969,22.00,44.10,0.44,0.11
61496,22.00,44.10,0.44,-0.04
62023,22.00,44.10,0.44,0.04
62821,22.00,44.10,0.44,0.33
63348,22.00,44.10,0.41,0.04
63875,22.00,44.10,0.44,0.04
64404,22.00,44.10,0.41,0.04
65203,22.00,44.10,0.44,0.33
65729,22.00,44.10,0.44,0.04
66256,22.00,44.10,0.41,0.04
66783,22.00,44.10,0.44,0.04
67580,22.00,44.10,0.44,0.33
68108,22.00,44.10,0.41,0.11
68658,22.00,44.10,0.41,0.04
69184,22.00,44.10,0.41,0.04
69982,22.00,44.10,0.44,0.41
70509,22.00,44.10,0.41,0.04
71035,22.00,44.10,0.44,-0.04
71563,22.00,44.10,0.44,0.11
72360,22.00,44.10,0.44,0.33
72888,22.00,44.10,0.44,0.11
73414,22.00,44.10,0.41,0.04
73942,22.00,44.10,0.44,0.04
74739,22.00,44.10,0.44,0.26
75269,22.00,44.10,0.44,0.04
75796,22.00,44.10,0.41,0.04
76322,22.00,44.10,0.41,0.04
77121,22.00,44.10,0.44,0.26
77647,22.00,44.10,0.44,0.04
78175,22.00,44.10,0.44,0.04
78701,22.00,44.10,0.44,0.19
79500,22.00,44.10,0.44,0.33
80026,22.00,44.10,0.41,0.04
80553,22.00,44.10,0.41,0.11
81080,22.00,44.10,0.44,0.11
81878,22.00,44.10,0.44,0.33
82405,22.00,44.10,0.44,0.19
82931,22.00,44.10,0.44,0.11
83459,22.00,44.10,0.41,0.04
84256,22.00,44.10,0.44,0.33
84784,22.00,44.10,0.44,0.04
85313,22.00,44.10,0.41,0.04
