793,22.20,43.00,0.39,0.11
1320,22.20,43.00,0.41,0.04
1847,22.20,43.00,0.39,0.19
2373,22.20,43.00,0.37,0.11
3172,22.20,43.00,0.39,0.41
3698,22.20,43.00,0.41,0.04
4225,22.20,43.00,0.41,0.11
4752,22.20,43.00,0.37,0.04
5553,22.20,43.00,0.37,0.26
6079,22.20,43.00,0.37,0.11
6605,22.20,43.00,0.37,0.04
7133,22.20,43.00,0.39,0.19
7930,22.20,42.90,0.44,0.33
8480,22.20,42.90,0.39,0.04
9007,22.20,42.90,0.41,0.04
9534,22.20,42.90,0.37,0.11
10332,22.20,43.00,0.41,0.33
10859,22.20,43.00,0.39,0.11
11385,22.20,43.00,0.39,0.04
11912,22.20,43.00,0.39,0.04
12710,22.20,42.90,0.41,0.26
13237,22.20,42.90,0.39,0.11
13764,22.20,42.90,0.39,0.11
14290,22.20,42.90,0.37,0.11
15088,22.20,42.90,0.39,0.26
15616,22.20,42.90,0.37,0.04
16145,22.20,42.90,0.39,0.04
16671,22.20,42.90,0.39,0.19
17470,22.20,42.80,0.39,0.33
17996,22.20,42.80,0.37,0.04
18523,22.20,42.80,0.37,0.04
19050,22.20,42.80,0.37,0.19
19848,22.20,42.80,0.39,0.19
20375,22.20,42.80,0.39,0.04
20901,22.20,42.80,0.37,0.11
21428,22.20,42.80,0.41,0.11
22226,22.20,42.80,0.39,0.19
22753,22.20,42.80,0.39,0.04
23280,22.20,42.80,0.37,-0.04
23806,22.20,42.80,0.37,0.11
24604,22.20,42.80,0.39,0.33
25132,22.20,42.80,0.37,0.04
25658,22.20,42.80,0.37,0.11
26185,22.20,42.80,0.37,0.19
27009,22.20,42.80,0.39,0.26
27535,22.20,42.80,0.37,0.04
28062,22.20,42.80,0.37,0.11
28589,22.20,42.80,0.39,0.04
29386,22.20,42.80,0.37,0.19
29914,22.20,42.80,0.37,0.04
30440,22.20,42.80,0.39,0.04
30967,22.20,42.80,0.37,0.11
31765,22.20,42.80,0.39,0.26
32291,22.20,42.80,0.37,0.04
32819,22.20,42.80,0.37,0.04
33345,22.20,42.80,0.37,0.04
34143,22.20,42.70,0.39,0.26
34669,22.20,42.70,0.37,0.11
35195,22.20,42.70,0.37,0.11
35723,22.20,42.70,0.39,0.11
36520,22.20,42.70,0.39,0.41
37048,22.20,42.70,0.39,0.11
37577,22.20,42.70,0.37,0.11
38104,22.20,42.70,0.37,0.04
38902,22.20,42.70,0.39,0.19
39429,22.20,42.70,0.37,0.04
39955,22.20,42.70,0.34,-0.04
40482,22.20,42.70,0.34,0.11
41280,22.20,42.70,0.37,0.41
41807,22.20,42.70,0.34,0.11
42334,22.20,42.70,0.34,0.04
42860,22.20,42.70,0.37,0.04
43659,22.20,42.70,0.37,0.26
44185,22.20,42.70,0.34,0.04
44735,22.20,42.70,0.37,0.04
45261,22.20,42.70,0.37,0.04
46059,22.20,42.60,0.37,0.26
46586,22.20,42.60,0.37,-0.04
47113,22.20,42.60,0.37,0.04
47642,22.20,42.60,0.37,-0.04
48441,22.20,42.60,0.34,0.41
48967,22.20,42.60,0.37,-0.04
49494,22.20,42.60,0.37,0.04
50021,22.20,42.60,0.39,0.04
50819,22.20,42.60,0.37,0.33
51346,22.20,42.60,0.37,-0.04
51872,22.20,42.60,0.34,-0.04
52399,22.20,42.60,0.37,-0.04
53197,22.20,42.60,0.37,0.26
53724,22.20,42.60,0.34,0.04
54251,22.20,42.60,0.32,0.04
54777,22.20,42.60,0.34,0.11
55575,22.20,42.60,0.37,0.26
56102,22.20,42.60,0.34,0.04
56629,22.20,42.60,0.37,0.11
57156,22.20,42.60,0.37,0.04
57954,22.20,42.60,0.37,0.26
58483,22.20,42.60,0.37,0.11
59010,22.20,42.60,0.39,0.04
